"caminho_origem","sha256_origem","tamanho_bytes","repositorio_origem","commit_origem","categoria_documental","status_proposto","documento_canonico","destino_recomendado","acao","justificativa","dependencias","status_execucao","destino_efetivo","sha256_destino","validacao_origem","validacao_destino","recuperacao"
"gaiatec-cms:docs/fase-9/evidencia-header-busca-desktop.png","b65e08ddb00291507c3d08b226daae098c38b6b2164f57604e1bc3d6e4b95e7f","131216","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","evidencia-auditoria","duplicado","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/evidencia-header-busca-desktop.png","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/evidencia-header-busca-desktop.png","substituir","Documento humano deve existir somente no repositorio documental canonico.","","substituido-por-fonte-canonica","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/evidencia-header-busca-desktop.png","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/evidencia-header-busca-desktop.png=b65e08ddb00291507c3d08b226daae098c38b6b2164f57604e1bc3d6e4b95e7f","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/evidencia-header-busca-desktop.png=hash-identico","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:docs/fase-9/evidencia-menu-mobile.png","652a373cc493e6ac507631eb03d7d547ccd9bf9694821ea79beb5c7464255eb0","17429","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","evidencia-auditoria","duplicado","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/evidencia-menu-mobile.png","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/evidencia-menu-mobile.png","substituir","Documento humano deve existir somente no repositorio documental canonico.","","substituido-por-fonte-canonica","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/evidencia-menu-mobile.png","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/evidencia-menu-mobile.png=652a373cc493e6ac507631eb03d7d547ccd9bf9694821ea79beb5c7464255eb0","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/evidencia-menu-mobile.png=hash-identico","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:docs/fase-9/EVIDENCIAS_GATE_G9.md","8b6395b6078abbaab31da9f7f6e57734b8792add1b1fe86764e09f3f5fa2e195","5145","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","evidencia-auditoria","duplicado","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/EVIDENCIAS_GATE_G9.md","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/EVIDENCIAS_GATE_G9.md","substituir","Documento humano deve existir somente no repositorio documental canonico.","","substituido-por-fonte-canonica","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/EVIDENCIAS_GATE_G9.md","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/EVIDENCIAS_GATE_G9.md=b48a3a54b0898dd35c34e48f4cddfe49a515e6cfbe89774d56864e6376ff3b36","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/EVIDENCIAS_GATE_G9.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:docs/fase-9/INVENTARIO_CAMINHOS_LEGADOS_F9.md","e762ad202bb38d529b7bc5f85a0a6ea70b5e51b4c048ad779fb61045962f6061","6424","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","documentacao-geral","duplicado","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/INVENTARIO_CAMINHOS_LEGADOS_F9.md","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/INVENTARIO_CAMINHOS_LEGADOS_F9.md","substituir","Documento humano deve existir somente no repositorio documental canonico.","","substituido-por-fonte-canonica","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/INVENTARIO_CAMINHOS_LEGADOS_F9.md","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/INVENTARIO_CAMINHOS_LEGADOS_F9.md=ec968932342bc68b7a68c0b1e9fbf29fb2c17f09e260069eaf51ceab59370f1c","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/INVENTARIO_CAMINHOS_LEGADOS_F9.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:docs/fase-9/MAPA_REDIRECTS_410_404_F9.md","8c6a2f8a6f7365e9158850100c320969a9a2bb66497bcaf1027e3dc12b20fba0","3660","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","documentacao-geral","duplicado","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/MAPA_REDIRECTS_410_404_F9.md","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/MAPA_REDIRECTS_410_404_F9.md","substituir","Documento humano deve existir somente no repositorio documental canonico.","","substituido-por-fonte-canonica","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/MAPA_REDIRECTS_410_404_F9.md","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/MAPA_REDIRECTS_410_404_F9.md=5e46994bbd524f3b8d903ed3010b5fb098257e46f219e845c50559113681f937","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/MAPA_REDIRECTS_410_404_F9.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:docs/fase-9/MATRIZ_FINAL_ROTAS_CMS.md","42649367ff8b30bae30febe3a7847f9c37c1837d7766fa9d0f2424f978426402","20583","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","cms","duplicado","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/MATRIZ_FINAL_ROTAS_CMS.md","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/MATRIZ_FINAL_ROTAS_CMS.md","substituir","Documento humano deve existir somente no repositorio documental canonico.","","substituido-por-fonte-canonica","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/MATRIZ_FINAL_ROTAS_CMS.md","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/MATRIZ_FINAL_ROTAS_CMS.md=e00bda3f25096ffaf050f3f24a44035f2f49fad96ee7ead6c8e7af499a4d2407","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/MATRIZ_FINAL_ROTAS_CMS.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:docs/fase-9/RELATORIO_ESTABILIDADE_E_ROLLBACK_F9.md","0ee73d03f44f9b30d94b08067ec6c44a460b391078a15851d473271006329520","5343","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","evidencia-auditoria","duplicado","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/RELATORIO_ESTABILIDADE_E_ROLLBACK_F9.md","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/RELATORIO_ESTABILIDADE_E_ROLLBACK_F9.md","substituir","Documento humano deve existir somente no repositorio documental canonico.","","substituido-por-fonte-canonica","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/RELATORIO_ESTABILIDADE_E_ROLLBACK_F9.md","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/RELATORIO_ESTABILIDADE_E_ROLLBACK_F9.md=844c070750e5f3391cfe5bec8573b6b39847537cbeae5eb2bdc1b3ce49e85ed3","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/RELATORIO_ESTABILIDADE_E_ROLLBACK_F9.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:docs/fase-9/RELATORIO_FINAL_CMS_E_ENCERRAMENTO_F9.md","1a046be237a6dd9e951d6793f300d70e3216e541664d4f5b7b3fb9f398f07bd7","13911","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","evidencia-auditoria","duplicado","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/RELATORIO_FINAL_CMS_E_ENCERRAMENTO_F9.md","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/RELATORIO_FINAL_CMS_E_ENCERRAMENTO_F9.md","substituir","Documento humano deve existir somente no repositorio documental canonico.","","substituido-por-fonte-canonica","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/RELATORIO_FINAL_CMS_E_ENCERRAMENTO_F9.md","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/RELATORIO_FINAL_CMS_E_ENCERRAMENTO_F9.md=d28d487ad10f834a296652159c5e19b5fd82cc06d2041610146e75ebe29c44fc","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/RELATORIO_FINAL_CMS_E_ENCERRAMENTO_F9.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:docs/fase-9/RELATORIO_PUBLICACAO_CLEAN_ROOM_STAGING_F9.md","67ac415717485b77b0227b890df13c530b34b9b16fe0e475090065f08867cf7d","3118","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","evidencia-auditoria","duplicado","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/RELATORIO_PUBLICACAO_CLEAN_ROOM_STAGING_F9.md","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/RELATORIO_PUBLICACAO_CLEAN_ROOM_STAGING_F9.md","substituir","Documento humano deve existir somente no repositorio documental canonico.","","substituido-por-fonte-canonica","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/RELATORIO_PUBLICACAO_CLEAN_ROOM_STAGING_F9.md","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/RELATORIO_PUBLICACAO_CLEAN_ROOM_STAGING_F9.md=66901e8a122192379fb081fbfc5317bf6954ebe0dda20b75db5225cfe26c236d","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/RELATORIO_PUBLICACAO_CLEAN_ROOM_STAGING_F9.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:docs/fase-9/VALIDACAO_UX_UI_F9.md","f42d0acc05271ccd31a11caec8c386ca18fbebdb7414ed570be58bb9321da0bb","2340","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","documentacao-geral","duplicado","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/VALIDACAO_UX_UI_F9.md","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/VALIDACAO_UX_UI_F9.md","substituir","Documento humano deve existir somente no repositorio documental canonico.","","substituido-por-fonte-canonica","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/VALIDACAO_UX_UI_F9.md","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/VALIDACAO_UX_UI_F9.md=f02a615594fc1e6abc1fbd59648b82f83f2fed741aaa2a6f7fe9bb778156534e","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/90-historico/cms-fases-0-a-11/fase-9/VALIDACAO_UX_UI_F9.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:docs/operations/README.md","b8d63da8bbf723ecf317d4e8140f651b5c0c82fd1f4fe2521d8d4b220eddbf76","177","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","documentacao-geral","duplicado","gaiatec-documentacao:docs/50-operacao-entrega/operacao-do-codigo.md","gaiatec-documentacao:docs/50-operacao-entrega/operacao-do-codigo.md","substituir","Documento humano deve existir somente no repositorio documental canonico.","","substituido-por-fonte-canonica","gaiatec-documentacao:docs/50-operacao-entrega/operacao-do-codigo.md","gaiatec-documentacao:docs/50-operacao-entrega/operacao-do-codigo.md=2367638dfcae6b156d0f00982bf46005c698ac3129708fd3ab24c1374f78ddfe","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/50-operacao-entrega/operacao-do-codigo.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:docs/README.md","c7d84fd4bc0299ba95ff192953e8d39a0d841c7652f1c030c8b06d2b82056390","2732","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","documentacao-geral","indice-compatibilidade","gaiatec-cms:docs/README.md; gaiatec-documentacao:docs/00-indice/mapa-documental.md","gaiatec-cms:docs/README.md; gaiatec-documentacao:docs/00-indice/mapa-documental.md","substituir","Indice curto de compatibilidade permanece no CMS e direciona para a fonte documental canonica.","README.md","substituido-por-fonte-canonica","gaiatec-cms:docs/README.md; gaiatec-documentacao:docs/00-indice/mapa-documental.md","gaiatec-cms:docs/README.md=6ca43c7d01d31b5cd66ccb43c665e932309ebb24d3b8febd59dcfbcec820d154; gaiatec-documentacao:docs/00-indice/mapa-documental.md=f97e0ffd23b8d2289851f29a465028396500270fca10a8eb3be710bf4fdb787d","hash-e-tamanho-identicos-ao-snapshot","gaiatec-cms:docs/README.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc; gaiatec-documentacao:docs/00-indice/mapa-documental.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:docs/validacao-local/ULTIMA_VALIDACAO.md","30aa94925d18b6ba1c7e8e8480bc369ef35aefd66832a7b139eea77bf5ab48c6","1888","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","documentacao-geral","historico-migrado","gaiatec-documentacao:docs/90-historico/cms-validacao-local/ultima-validacao-local-2026-08-29.md","gaiatec-documentacao:docs/90-historico/cms-validacao-local/ultima-validacao-local-2026-08-29.md","substituir","Registro de validacao local foi preservado como historico; o gerador passou a escrever em outputs fora da arvore documental.","scripts/phase2/validate-local.mjs","substituido-por-fonte-canonica","gaiatec-documentacao:docs/90-historico/cms-validacao-local/ultima-validacao-local-2026-08-29.md","gaiatec-documentacao:docs/90-historico/cms-validacao-local/ultima-validacao-local-2026-08-29.md=d8055adc45a0bbdd1d046d56c94f541bbff2789eaac4643eb3ac01cffcd101a7","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/90-historico/cms-validacao-local/ultima-validacao-local-2026-08-29.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:guidelines/Guidelines.md","8a4a52a8fac382f8b44d2f6b713e9643153bd1c732d34ed323d88cb290829257","2559","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","documentacao-geral","migrado-para-fonte-canonica","gaiatec-documentacao:docs/40-site-publico/guidelines.md","gaiatec-documentacao:docs/40-site-publico/guidelines.md","consolidar","Documento humano de raiz foi consolidado na taxonomia canonica e removido do repositorio executavel.","","consolidado-com-historico-preservado","gaiatec-documentacao:docs/40-site-publico/guidelines.md","gaiatec-documentacao:docs/40-site-publico/guidelines.md=2e20815a667fa763193f9b29795aef707aa7ed9db45587b64f864e272cf307fd","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/40-site-publico/guidelines.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:package-lock.json","00ba0569992667587ecd91a2de3aef89cee8366a750746ff82614fef7be577ad","405841","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","documentacao-geral","tecnico-ativo","gaiatec-cms:package-lock.json","gaiatec-cms:package-lock.json","manter","Arquivo tecnico, de codigo, fixture, configuracao ou recurso de runtime ligado ao executavel.","","mantido-no-repositorio-alvo","gaiatec-cms:package-lock.json","gaiatec-cms:package-lock.json=00ba0569992667587ecd91a2de3aef89cee8366a750746ff82614fef7be577ad","hash-e-tamanho-identicos-ao-snapshot","gaiatec-cms:package-lock.json=hash-identico","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:package.json","9b686a3f848e518c262c0eff766cb1f7aad7854523f330299c3e464f7eb89d2d","11516","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","documentacao-geral","tecnico-ativo","gaiatec-cms:package.json","gaiatec-cms:package.json","manter","Arquivo tecnico, de codigo, fixture, configuracao ou recurso de runtime ligado ao executavel.","","mantido-no-repositorio-alvo","gaiatec-cms:package.json","gaiatec-cms:package.json=08f00ead917fb312a6054af2a9e506aa8046fa1c26e0d89c02bff223ab922855","hash-e-tamanho-identicos-ao-snapshot","gaiatec-cms:package.json=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:PLANEJAMENTO_EXECUTIVO_DESENVOLVIMENTO_REMODELAGEM_CMS_GAIATEC.md","c89ab6f45e799e5b6217e45b65054827617a2f1ecd794cfb928dea301dd674b5","42761","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","produto-requisitos","migrado-para-fonte-canonica","gaiatec-documentacao:docs/10-produto-requisitos/planejamento-executivo-desenvolvimento-remodelagem-cms-gaiatec.md","gaiatec-documentacao:docs/10-produto-requisitos/planejamento-executivo-desenvolvimento-remodelagem-cms-gaiatec.md","consolidar","Documento humano de raiz foi consolidado na taxonomia canonica e removido do repositorio executavel.","","consolidado-com-historico-preservado","gaiatec-documentacao:docs/10-produto-requisitos/planejamento-executivo-desenvolvimento-remodelagem-cms-gaiatec.md","gaiatec-documentacao:docs/10-produto-requisitos/planejamento-executivo-desenvolvimento-remodelagem-cms-gaiatec.md=73de2bb61795993fdfa5014bd656e28b8d73712dddadf31897c72bf044c31aad","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/10-produto-requisitos/planejamento-executivo-desenvolvimento-remodelagem-cms-gaiatec.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:POLITICA_RECADASTRO_LIMPO_CONTEUDO_E_MIDIA_GAIATEC.md","3419a76c934f1b0b2a8d7393c76c9cd3b1ad84884a9d84890a8ea1bb15c1bcb3","11814","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","governanca-legal","migrado-para-fonte-canonica","gaiatec-documentacao:docs/70-governanca-legal/politica-recadastramento-limpo-conteudo-midia-gaiatec.md","gaiatec-documentacao:docs/70-governanca-legal/politica-recadastramento-limpo-conteudo-midia-gaiatec.md","consolidar","Documento humano de raiz foi consolidado na taxonomia canonica e removido do repositorio executavel.","","consolidado-com-historico-preservado","gaiatec-documentacao:docs/70-governanca-legal/politica-recadastramento-limpo-conteudo-midia-gaiatec.md","gaiatec-documentacao:docs/70-governanca-legal/politica-recadastramento-limpo-conteudo-midia-gaiatec.md=bfa28c114f4b0294b3848f529c131eb072647c6ccc6780f10e8df45110c8cae8","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/70-governanca-legal/politica-recadastramento-limpo-conteudo-midia-gaiatec.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:PROCEDIMENTO_AJUSTES_E_DESENVOLVIMENTO_PAINEL_ADMINISTRATIVO_GAIATEC.md","00d3a8d36df3fb32349922617337fba88dfe5167894ecf59ac03c855e6bad312","51459","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","cms","migrado-para-fonte-canonica","gaiatec-documentacao:docs/50-operacao-entrega/procedimento-ajustes-desenvolvimento-painel-administrativo-gaiatec.md","gaiatec-documentacao:docs/50-operacao-entrega/procedimento-ajustes-desenvolvimento-painel-administrativo-gaiatec.md","consolidar","Documento humano de raiz foi consolidado na taxonomia canonica e removido do repositorio executavel.","","consolidado-com-historico-preservado","gaiatec-documentacao:docs/50-operacao-entrega/procedimento-ajustes-desenvolvimento-painel-administrativo-gaiatec.md","gaiatec-documentacao:docs/50-operacao-entrega/procedimento-ajustes-desenvolvimento-painel-administrativo-gaiatec.md=559069cda93b2fa5ced605b8ad5571ede0a0c415070af1c67274a88c6b450ab9","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/50-operacao-entrega/procedimento-ajustes-desenvolvimento-painel-administrativo-gaiatec.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:PROMPTS-IMAGENS-V2.md","45f6c2008486ea3b9f8cfd45de4d5ad9e84e43b78cc6f47a0cbd7e128c624b10","21045","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","documentacao-geral","migrado-para-fonte-canonica","gaiatec-documentacao:docs/99-modelos/prompts-imagens-v2.md","gaiatec-documentacao:docs/99-modelos/prompts-imagens-v2.md","consolidar","Documento humano de raiz foi consolidado na taxonomia canonica e removido do repositorio executavel.","","consolidado-com-historico-preservado","gaiatec-documentacao:docs/99-modelos/prompts-imagens-v2.md","gaiatec-documentacao:docs/99-modelos/prompts-imagens-v2.md=dc29c954ec3267cac02b237e184147b5aaf5533348515abb1f3a2eef5e21341a","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/99-modelos/prompts-imagens-v2.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:PROMPTS-IMAGENS.md","ee238e23a649cc826868caf2aef63a6cd2a49f50baa9b1b39520d5b03eb15b84","37557","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","documentacao-geral","migrado-para-fonte-canonica","gaiatec-documentacao:docs/99-modelos/prompts-imagens.md","gaiatec-documentacao:docs/99-modelos/prompts-imagens.md","consolidar","Documento humano de raiz foi consolidado na taxonomia canonica e removido do repositorio executavel.","","consolidado-com-historico-preservado","gaiatec-documentacao:docs/99-modelos/prompts-imagens.md","gaiatec-documentacao:docs/99-modelos/prompts-imagens.md=1c3e8e800c2054be39256a6254cb62c7a924d51ba83f91d525d52ab376312af4","hash-e-tamanho-identicos-ao-snapshot","gaiatec-documentacao:docs/99-modelos/prompts-imagens.md=sucessor-transformado-origem-preservada@123a15e6680e048dc29d176076149f01cf0830dc","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:public/hero-biodigestor.png","2a03a106420c9dd14318ba0d21c0f7460b75a56985268a483a5e3725169183b5","6544068","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","site-publico","tecnico-ativo","gaiatec-cms:public/hero-biodigestor.png","gaiatec-cms:public/hero-biodigestor.png","manter","Arquivo tecnico, de codigo, fixture, configuracao ou recurso de runtime ligado ao executavel.","","mantido-no-repositorio-alvo","gaiatec-cms:public/hero-biodigestor.png","gaiatec-cms:public/hero-biodigestor.png=2a03a106420c9dd14318ba0d21c0f7460b75a56985268a483a5e3725169183b5","hash-e-tamanho-identicos-ao-snapshot","gaiatec-cms:public/hero-biodigestor.png=hash-identico","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:public/logo-gaiatec-emblema.png","6b3e6ceaed5b8977f2de9cdb545fac0d715bb4ffa041f86b31f428c41a70b50d","79432","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","site-publico","tecnico-ativo","gaiatec-cms:public/logo-gaiatec-emblema.png","gaiatec-cms:public/logo-gaiatec-emblema.png","manter","Arquivo tecnico, de codigo, fixture, configuracao ou recurso de runtime ligado ao executavel.","","mantido-no-repositorio-alvo","gaiatec-cms:public/logo-gaiatec-emblema.png","gaiatec-cms:public/logo-gaiatec-emblema.png=6b3e6ceaed5b8977f2de9cdb545fac0d715bb4ffa041f86b31f428c41a70b50d","hash-e-tamanho-identicos-ao-snapshot","gaiatec-cms:public/logo-gaiatec-emblema.png=hash-identico","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:public/logo-gaiatec-white.png","b3d7d9767582a20c13436db1983cde7fc37070465c17bc2d86f67493a95f53f9","102475","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","site-publico","tecnico-ativo","gaiatec-cms:public/logo-gaiatec-white.png","gaiatec-cms:public/logo-gaiatec-white.png","manter","Arquivo tecnico, de codigo, fixture, configuracao ou recurso de runtime ligado ao executavel.","","mantido-no-repositorio-alvo","gaiatec-cms:public/logo-gaiatec-white.png","gaiatec-cms:public/logo-gaiatec-white.png=b3d7d9767582a20c13436db1983cde7fc37070465c17bc2d86f67493a95f53f9","hash-e-tamanho-identicos-ao-snapshot","gaiatec-cms:public/logo-gaiatec-white.png=hash-identico","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
"gaiatec-cms:public/logo-gaiatec.png","e7baf1b5ab9798a82ef94be1a0e0df2a9c7a18d6e35be94233dc09b5e1bf9122","101632","Vnd93/gaiatec-cms","123a15e6680e048dc29d176076149f01cf0830dc","site-publico","tecnico-ativo","gaiatec-cms:public/logo-gaiatec.png","gaiatec-cms:public/logo-gaiatec.png","manter","Arquivo tecnico, de codigo, fixture, configuracao ou recurso de runtime ligado ao executavel.","","mantido-no-repositorio-alvo","gaiatec-cms:public/logo-gaiatec.png","gaiatec-cms:public/logo-gaiatec.png=e7baf1b5ab9798a82ef94be1a0e0df2a9c7a18d6e35be94233dc09b5e1bf9122","hash-e-tamanho-identicos-ao-snapshot","gaiatec-cms:public/logo-gaiatec.png=hash-identico","origem-fisica-retida-e-Git@123a15e6680e048dc29d176076149f01cf0830dc"
